Date,ADA,BNB,BTC,DOGE,DOT,ETH,MATIC,SHIB,SOL,XRP
2019-09-14,0.046523999,21.0715847,10358.04883,0.002441,,188.1055145,0.013105,,,0.26116699
2019-09-15,0.046799,20.5989399,10347.71289,0.00246,,189.7891235,0.012913,,,0.261628002
2019-09-16,0.047070999,20.39851189,10276.79395,0.002455,,197.1131744,0.012904,,,0.260951996
2019-09-17,0.049008001,21.00536728,10241.27246,0.002608,,208.6087494,0.013507,,,0.28501299
2019-09-18,0.053291999,22.25544357,10198.24805,0.002719,,211.3930359,0.014356,,,0.313775986
2019-09-19,0.052503999,21.61460114,10266.41504,0.002709,,221.2808533,0.0137,,,0.302441001
2019-09-20,0.052340001,21.37147141,10181.6416,0.002672,,218.0500488,0.013663,,,0.294470012
2019-09-21,0.051922001,21.08218002,10019.7168,0.002586,,215.5162048,0.013394,,,0.289442986
2019-09-22,0.049111001,20.52555847,10070.39258,0.002592,,211.5453796,0.012559,,,0.278930992
2019-09-23,0.046264,19.48547745,9729.324219,0.002486,,201.9213104,0.012252,,,0.268674999
2019-09-24,0.037572999,16.0676899,8620.566406,0.002228,,168.110733,0.011077,,,0.235226005
2019-09-25,0.039395999,16.25837326,8486.993164,0.002197,,170.8927002,0.011041,,,0.246441007
2019-09-26,0.038229,15.45980835,8118.967773,0.002155,,166.7271271,0.010662,,,0.243783996
2019-09-27,0.039531998,15.79026318,8251.845703,0.002221,,174.7109985,0.010952,,,0.244020998
2019-09-28,0.038826998,15.85141945,8245.915039,0.002234,,174.5728912,0.011246,,,0.242570996
2019-09-29,0.037486002,15.30510044,8104.185547,0.002223,,170.503479,0.010939,,,0.241387993
2019-09-30,0.038885001,15.86267471,8293.868164,0.002387,,179.8722076,0.010847,,,0.255932987
2019-10-01,0.038507,15.90321064,8343.276367,0.002388,,177.3404236,0.010731,,,0.249565005
2019-10-02,0.039445002,15.95004845,8393.041992,0.002351,,180.7105103,0.010853,,,0.253538996
2019-10-03,0.038361002,15.72675991,8259.992188,0.002325,,175.1993408,0.010669,,,0.24786
2019-10-04,0.039666999,15.7551136,8205.939453,0.00236,,176.9850006,0.010716,,,0.253935009
2019-10-05,0.039730001,15.72358036,8151.500488,0.002322,,176.3515167,0.010591,,,0.25345701
2019-10-06,0.039324,15.34897995,7988.155762,0.002346,,173.0591431,0.010389,,,0.257705003
2019-10-07,0.041671999,16.13434601,8245.623047,0.00239,,181.1863403,0.010999,,,0.275685012
2019-10-08,0.041441001,16.10819244,8228.783203,0.002346,,182.0215607,0.012439,,,0.278459013
2019-10-09,0.042629,17.80657959,8595.740234,0.002388,,193.2932587,0.014323,,,0.281626999
2019-10-10,0.041661002,17.57115364,8586.473633,0.002332,,191.659668,0.016194999,,,0.272073001
2019-10-11,0.040623002,16.70953178,8321.756836,0.002345,,182.5696869,0.015997,,,0.271099001
2019-10-12,0.040541999,17.27790642,8336.555664,0.00234,,180.8266449,0.015631,,,0.273191005
2019-10-13,0.041324999,18.30802536,8321.005859,0.002447,,182.0751495,0.015021,,,0.277765006
2019-10-14,0.041788999,18.45947838,8374.686523,0.002545,,186.960907,0.015256,,,0.296523005
